37,GYRO,-96,-114,-42
37,COMPASS,-34,-5,68
38,QUAT,669587877,-786412986,-259797092,136503414
38,ACCEL,664,-104,-16928
38,GYRO,-192,-12,1
38,COMPASS,-35,-5,68
39,QUAT,664836343,-790592424,-260602560,134027427
39,ACCEL,296,-112,-16768
39,GYRO,-166,-14,-27
39,COMPASS,-34,-10,66
40,QUAT,662913497,-792569155,-259910498,133217999
40,ACCEL,328,-304,-16328
40,GYRO,-23,-8,18
40,COMPASS,-34,-6,67
41,QUAT,660506284,-794686512,-260373818,131646396
41,ACCEL,856,496,-17032
41,GYRO,-47,-18,-24
41,COMPASS,-34,-9,67
42,QUAT,662552209,-792997164,-259869404,132546630
42,ACCEL,624,272,-16784
42,GYRO,181,-43,2
42,COMPASS,-33,-9,69
43,QUAT,663925672,-792903716,-256598565,132605852
43,ACCEL,256,640,-16648
43,GYRO,132,45,73
43,COMPASS,-35,-9,65
44,QUAT,664571897,-794151486,-251857514,130981593
44,ACCEL,296,320,-16400
44,GYRO,73,125,90
44,COMPASS,-34,-5,67
45,QUAT,662265002,-797564699,-248835536,127660186
45,ACCEL,336,344,-16304
45,GYRO,-76,113,37
45,COMPASS,-35,-10,67
46,QUAT,660199452,-799526566,-248515482,126706311
46,ACCEL,552,40,-17120
46,GYRO,-26,-14,5
46,COMPASS,-34,-9,68
47,QUAT,658888681,-801479149,-246759650,124607086
47,ACCEL,312,184,-16928
47,GYRO,-10,57,14
47,COMPASS,-32,-9,64
48,QUAT,658759843,-802359531,-245043813,122998143
48,ACCEL,456,344,-16864
48,GYRO,49,50,11
48,COMPASS,-34,-6,67
49,QUAT,657847566,-802777840,-246262006,122717661
49,ACCEL,400,408,-17240
49,GYRO,39,-62,-40
49,COMPASS,-34,-9,69
50,QUAT,657008279,-803695791,-246398441,120918188
50,ACCEL,432,16,-16536
50,GYRO,18,9,-40
50,COMPASS,-33,-5,68
51,QUAT,652841069,-806885940,-249130502,116564841
51,ACCEL,416,232,-16848
51,GYRO,-152,4,-134
51,COMPASS,-33,-6,67
52,QUAT,647801929,-811275480,-250725986,110635741
52,ACCEL,1512,-1320,-16936
52,GYRO,-212,69,-121
52,COMPASS,-33,-8,65
53,QUAT,639836717,-817049196,-254747488,105169820
53,ACCEL,-848,2040,-16504
53,GYRO,-325,-12,-163
53,COMPASS,-35,-7,68
54,QUAT,637015438,-816926578,-262676403,103730518
54,ACCEL,-496,2264,-19024
54,GYRO,-109,-196,-251
54,COMPASS,-33,-10,67
55,QUAT,621533420,-823778253,-274555921,112339298
55,ACCEL,528,280,-16864
55,GYRO,-459,-632,-36
55,COMPASS,-33,-8,65
56,QUAT,621009052,-822926738,-279685532,108770974
56,ACCEL,3632,-2824,-21048
56,GYRO,-43,-56,-235
56,COMPASS,-32,-11,62
57,QUAT,622308668,-826872312,-267773799,101125098
57,ACCEL,136,2736,-15968
57,GYRO,2,459,191
57,COMPASS,-28,-9,62
58,QUAT,617886739,-833008383,-259244943,100111998
58,ACCEL,672,1936,-19176
58,GYRO,-225,147,272
58,COMPASS,-31,-13,62
59,QUAT,612533491,-837252261,-258456520,99653205
59,ACCEL,744,1368,-16160
59,GYRO,-164,-33,58
59,COMPASS,-33,-10,65
60,QUAT,614466445,-834523699,-259762893,106972103
60,ACCEL,-2672,1128,-16864
60,GYRO,247,-250,60
60,COMPASS,-32,-11,62
61,QUAT,620413965,-828067073,-263303925,113923620
61,ACCEL,832,1208,-18376
61,GYRO,353,-282,-48
61,COMPASS,-31,-13,64
62,QUAT,619403510,-830798680,-260025094,106847710
62,ACCEL,-1176,2080,-16320
62,GYRO,-58,236,-46
62,COMPASS,-30,-10,64
63,QUAT,616745619,-834544786,-257684534,98368341
63,ACCEL,120,776,-16272
63,GYRO,-143,247,-81
63,COMPASS,-31,-10,62
64,QUAT,614802778,-837262355,-255453508,93119804
64,ACCEL,-56,920,-16984
64,GYRO,-71,159,-29
64,COMPASS,-33,-11,63
65,QUAT,615117537,-838758872,-251788745,87377305
65,ACCEL,-80,1096,-16424
65,GYRO,16,217,-17
65,COMPASS,-35,-12,66
66,QUAT,614430218,-839788677,-249624050,88526480
66,ACCEL,-440,1480,-17184
66,GYRO,55,-17,81
66,COMPASS,-30,-12,65
67,QUAT,613824809,-841027621,-246765007,88980211
67,ACCEL,176,1008,-16960
67,GYRO,47,20,91
67,COMPASS,-35,-9,65
68,QUAT,612408652,-842189845,-245955749,89982607
68,ACCEL,560,1048,-17104
68,GYRO,25,-48,47
68,COMPASS,-34,-13,63
69,QUAT,609807738,-844611220,-244563387,88740866
69,ACCEL,240,1448,-15688
69,GYRO,-57,24,31
69,COMPASS,-33,-9,65
70,QUAT,608645368,-846474115,-241336844,87800429
70,ACCEL,144,136,-16088
70,GYRO,3,61,78
70,COMPASS,-32,-12,64
71,QUAT,608901712,-846879529,-239422402,87353503
71,ACCEL,-120,792,-16136
71,GYRO,74,30,35
71,COMPASS,-36,-10,65
72,QUAT,607695479,-848463148,-237268288,86257797
72,ACCEL,672,1080,-16264
72,GYRO,5,42,45
72,COMPASS,-31,-12,63
73,QUAT,609209084,-848113952,-234580833,86364028
73,ACCEL,1200,-576,-17384
73,GYRO,135,35,63
73,COMPASS,-32,-10,66
74,QUAT,610036036,-848456855,-231599355,85196668
74,ACCEL,56,624,-16704
74,GYRO,91,76,49
74,COMPASS,-33,-11,64
75,QUAT,609693993,-848452952,-231880941,86901414
75,ACCEL,216,800,-16728
75,GYRO,78,-82,17
75,COMPASS,-32,-10,62
76,QUAT,607355001,-851188682,-229568709,82559982
76,ACCEL,40,800,-16840
76,GYRO,-74,136,-7
76,COMPASS,-34,-10,66
77,QUAT,607606906,-849338993,-234297447,86382874
77,ACCEL,528,416,-17320
77,GYRO,138,-232,-81
77,COMPASS,-32,-6,67
78,QUAT,609849454,-846186791,-239440768,87403940
78,ACCEL,120,432,-17224
78,GYRO,198,-149,-168
78,COMPASS,-33,-9,64
79,QUAT,610995060,-845124818,-241310163,84486772
79,ACCEL,144,472,-17032
79,GYRO,102,24,-137
79,COMPASS,-30,-11,66
80,QUAT,612296819,-844644148,-240623291,81783375
80,ACCEL,-168,720,-16880
80,GYRO,103,77,-56
80,COMPASS,-31,-8,66
81,QUAT,611974245,-844764908,-240678744,82781739
81,ACCEL,240,224,-16608
81,GYRO,71,-58,9
81,COMPASS,-31,-10,68
82,QUAT,609505550,-847299392,-238263420,82079881
82,ACCEL,-56,440,-17048
82,GYRO,-45,36,70
82,COMPASS,-30,-5,66
83,QUAT,605490732,-849850845,-238369424,85058819
83,ACCEL,272,-8,-16744
83,GYRO,-69,-134,79
83,COMPASS,-30,-7,65
84,QUAT,601505802,-853512847,-235315743,85170239
84,ACCEL,-192,376,-17048
84,GYRO,-103,15,117
84,COMPASS,-29,-7,66
85,QUAT,598185135,-856968595,-231021159,85613653
85,ACCEL,-256,184,-16560
85,GYRO,-76,32,154
85,COMPASS,-31,-10,68
86,QUAT,597129493,-858114182,-229204515,86387880
86,ACCEL,752,960,-18024
86,GYRO,-38,-25,66
86,COMPASS,-32,-10,66
87,QUAT,594451605,-860691987,-226984340,85064501
87,ACCEL,-112,816,-16840
87,GYRO,-58,46,52
87,COMPASS,-31,-8,66
88,QUAT,593545773,-862512575,-222980630,83524904
88,ACCEL,-296,648,-16576
88,GYRO,10,101,88
88,COMPASS,-31,-8,64
89,QUAT,595042776,-861956277,-220151209,86082301
89,ACCEL,-392,608,-16968
89,GYRO,156,-32,110
89,COMPASS,-33,-10,65
90,QUAT,595348154,-860631728,-222112487,91983046
90,ACCEL,88,-248,-16904
90,GYRO,146,-237,38
90,COMPASS,-30,-8,66
91,QUAT,593598591,-863014641,-218959002,88457298
91,ACCEL,-840,568,-16640
91,GYRO,-42,137,28
91,COMPASS,-33,-8,64
92,QUAT,591147083,-865305342,-217566256,85895729
92,ACCEL,-432,-456,-16704
92,GYRO,-60,66,-2
92,COMPASS,-32,-10,66
93,QUAT,587801606,-868395093,-215720310,82252079
93,ACCEL,-448,224,-17112
93,GYRO,-106,105,-1
93,COMPASS,-31,-7,66
94,QUAT,585012918,-871080725,-213783666,78716282
94,ACCEL,-232,656,-16904
94,GYRO,-81,106,0
94,COMPASS,-32,-9,66
95,QUAT,580915350,-874202023,-212844084,76987382
95,ACCEL,-80,720,-16960
95,GYRO,-117,22,12
95,COMPASS,-32,-13,66
96,QUAT,575869966,-877807147,-212365171,75172652
96,ACCEL,88,840,-16856
96,GYRO,-157,14,5
96,COMPASS,-31,-9,63
97,QUAT,570395839,-881321381,-212678402,74904018
97,ACCEL,-32,608,-17256
97,GYRO,-158,-50,11
97,COMPASS,-33,-10,64
98,QUAT,568127411,-883860814,-209420590,71314994
98,ACCEL,64,720,-17032
98,GYRO,-60,135,37
98,COMPASS,-32,-12,65
99,QUAT,568073395,-884340360,-207421175,71642912
99,ACCEL,-408,488,-17504
99,GYRO,71,5,52
99,COMPASS,-30,-14,62
100,QUAT,569588761,-883905446,-204731550,72706967
100,ACCEL,-280,816,-16656
100,GYRO,139,4,77
100,COMPASS,-34,-14,65
101,QUAT,573557885,-880643437,-205288787,79224404
101,ACCEL,-144,800,-16376
101,GYRO,294,-208,62
101,COMPASS,-33,-9,65
102,QUAT,573978602,-879800878,-205957436,83678045
102,ACCEL,240,736,-16368
102,GYRO,128,-170,46
102,COMPASS,-33,-11,65
103,QUAT,572829287,-881045757,-203855037,83603881
103,ACCEL,-120,952,-16536
103,GYRO,19,11,57
103,COMPASS,-32,-12,66
104,QUAT,571103036,-883139650,-199564792,83672445
104,ACCEL,-312,576,-16592
104,GYRO,-8,48,131
104,COMPASS,-28,-10,66
105,QUAT,567708546,-886281400,-194948510,84432641
105,ACCEL,-384,520,-16240
105,GYRO,-74,27,166
105,COMPASS,-34,-10,65
106,QUAT,563160371,-889838028,-191520104,85324310
106,ACCEL,-384,736,-17208
106,GYRO,-115,-4,140
106,COMPASS,-34,-9,63
107,QUAT,556451731,-894989437,-188001430,83237968
107,ACCEL,-328,32,-16512
107,GYRO,-233,74,101
107,COMPASS,-32,-12,65
108,QUAT,548022694,-900913021,-185043234,81896165
108,ACCEL,-544,216,-17152
108,GYRO,-294,34,107
108,COMPASS,-34,-11,64
109,QUAT,537728551,-907508000,-183143326,81578421
109,ACCEL,-392,480,-17264
109,GYRO,-359,-27,103
109,COMPASS,-32,-12,63
110,QUAT,526958388,-914042600,-181978785,81522983
110,ACCEL,-552,1112,-17624
110,GYRO,-371,-53,84
110,COMPASS,-32,-15,60
111,QUAT,521120293,-918272322,-177693704,80961139
111,ACCEL,-216,744,-17648
111,GYRO,-175,43,145
111,COMPASS,-34,-14,59
112,QUAT,522176169,-919581218,-168944823,77978024
112,ACCEL,-1032,840,-16552
112,GYRO,82,228,199
112,COMPASS,-34,-17,60
113,QUAT,533637519,-915171734,-157253397,76710943
113,ACCEL,-504,1600,-15784
113,GYRO,520,266,261
113,COMPASS,-37,-19,61
114,QUAT,546521405,-909670018,-140540461,83573232
114,ACCEL,-1040,1584,-15696
114,GYRO,639,112,551
114,COMPASS,-38,-15,63
115,QUAT,547964333,-910146747,-127363203,89820572
115,ACCEL,80,160,-16496
115,GYRO,167,26,498
115,COMPASS,-41,-13,65
116,QUAT,538670991,-916612673,-117737025,93297224
116,ACCEL,504,784,-17520
116,GYRO,-289,19,400
116,COMPASS,-42,-9,63
117,QUAT,524305027,-924896593,-107188924,105366141
117,ACCEL,232,248,-17760
117,GYRO,-444,-249,603
117,COMPASS,-42,-12,67
118,QUAT,504418095,-935796728,-88410619,122278114
118,ACCEL,-256,440,-17232
118,GYRO,-620,-271,967
118,COMPASS,-45,-15,64
119,QUAT,484557334,-944951836,-62967879,145693909
119,ACCEL,-1424,912,-16968
119,GYRO,-548,-374,1273
119,COMPASS,-45,-14,65
120,QUAT,473492578,-949801746,-34369991,159440866
120,ACCEL,328,2232,-15040
120,GYRO,-213,-29,1163
120,COMPASS,-44,-18,63
121,QUAT,481717225,-945061561,-22033592,165054854
121,ACCEL,1184,3920,-15032
121,GYRO,459,-64,400
121,COMPASS,-47,-20,57
122,QUAT,495240534,-938661579,-21889513,161535135
122,ACCEL,2528,4584,-16136
122,GYRO,585,17,-160
122,COMPASS,-47,-20,59
123,QUAT,504928993,-934484282,-18459706,156097994
123,ACCEL,-256,2832,-16216
123,GYRO,442,151,-71
123,COMPASS,-51,-16,60
124,QUAT,512309791,-930703512,-16744836,154800707
124,ACCEL,-320,1848,-16904
124,GYRO,359,-4,-38
124,COMPASS,-48,-12,61
125,QUAT,514910330,-929620445,-12972406,153040962
125,ACCEL,-408,992,-17024
125,GYRO,172,56,45
125,COMPASS,-51,-14,63
126,QUAT,513649401,-930500560,-11849544,152013327
126,ACCEL,-344,1104,-17256
126,GYRO,6,-3,-3
126,COMPASS,-51,-11,65
127,QUAT,513091345,-930368914,-11391849,154712838
127,ACCEL,336,1240,-17512
127,GYRO,45,-136,40
127,COMPASS,-51,-9,65
128,QUAT,509568729,-932380338,-8847918,154397348
128,ACCEL,-152,888,-17272
128,GYRO,-78,1,65
128,COMPASS,-52,-14,65
129,QUAT,503620863,-935709219,-9162847,153791520
129,ACCEL,504,952,-17016
129,GYRO,-192,-30,-12
129,COMPASS,-50,-10,64
130,QUAT,498729478,-938139577,-9149527,154922016
130,ACCEL,56,672,-16808
130,GYRO,-143,-82,20
130,COMPASS,-51,-10,66
131,QUAT,495099386,-940344815,-5236321,153369833
131,ACCEL,-304,744,-15536
131,GYRO,-86,66,87
131,COMPASS,-52,-14,65
132,QUAT,492895837,-941883667,3241724,151062350
132,ACCEL,-648,720,-15584
132,GYRO,-7,163,209
132,COMPASS,-50,-15,62
133,QUAT,490465176,-943326936,14844864,149262581
133,ACCEL,-360,1192,-16280
133,GYRO,6,196,317
133,COMPASS,-50,-15,63
134,QUAT,485442226,-946393939,23759135,145056262
134,ACCEL,360,1280,-17064
134,GYRO,-113,234,206
134,COMPASS,-54,-15,64
135,QUAT,480124507,-949276099,26428268,143451363
135,ACCEL,440,1672,-17936
135,GYRO,-148,49,52
135,COMPASS,-51,-15,63
136,QUAT,477751842,-950356055,30309533,143454670
136,ACCEL,-120,1560,-17584
136,GYRO,-23,7,101
136,COMPASS,-55,-15,64
137,QUAT,479431850,-948786863,33933975,147371865
137,ACCEL,40,936,-17472
137,GYRO,142,-137,142
137,COMPASS,-54,-12,62
138,QUAT,479408106,-947852941,39755597,151932726
138,ACCEL,-504,608,-17224
138,GYRO,85,-117,228
138,COMPASS,-52,-13,61
139,QUAT,475102675,-948704518,46027517,158240198
139,ACCEL,-240,656,-16928
139,GYRO,-83,-154,289
139,COMPASS,-56,-14,63
140,QUAT,472796140,-948721726,54427833,162326063
140,ACCEL,-208,1016,-16304
140,GYRO,6,-57,311
140,COMPASS,-56,-13,62
141,QUAT,473134546,-947953413,64705384,162057077
141,ACCEL,-280,1448,-15656
141,GYRO,118,101,286
141,COMPASS,-57,-14,63
142,QUAT,472504631,-948045874,72462043,160058994
142,ACCEL,-408,1992,-16040
142,GYRO,66,123,181
142,COMPASS,-57,-14,60
143,QUAT,472362594,-947664834,79503872,159390421
143,ACCEL,-160,1720,-17264
143,GYRO,85,63,179
143,COMPASS,-55,-13,63
144,QUAT,472125509,-947101043,84232989,161006657
144,ACCEL,-432,1320,-17680
144,GYRO,66,-48,142
144,COMPASS,-60,-12,63
145,QUAT,468982352,-948419594,88092822,160363907
145,ACCEL,-8,1184,-17232
145,GYRO,-56,30,92
145,COMPASS,-56,-11,62
146,QUAT,467371438,-948466034,92033307,162563875
146,ACCEL,-416,784,-16848
146,GYRO,2,-69,134
146,COMPASS,-57,-10,63
147,QUAT,467833431,-947879156,97172080,161665144
147,ACCEL,-264,1072,-16024
147,GYRO,91,38,113
147,COMPASS,-59,-11,64
148,QUAT,467342914,-947991182,102889802,158864812
148,ACCEL,-88,928,-15768
148,GYRO,57,113,104
148,COMPASS,-58,-14,61
149,QUAT,467041473,-948415014,106997369,154446724
149,ACCEL,-472,1792,-16120
149,GYRO,60,144,25
149,COMPASS,-61,-9,65
150,QUAT,467993235,-948592105,110124544,148151912
150,ACCEL,88,1864,-16312
150,GYRO,107,182,-39
150,COMPASS,-59,-10,62
151,QUAT,468080943,-949095608,112081911,143095983
151,ACCEL,-328,1752,-16712
151,GYRO,66,131,-54
151,COMPASS,-59,-10,63
152,QUAT,460517037,-953254273,110183705,141458219
152,ACCEL,-224,1440,-17552
152,GYRO,-265,6,-100
152,COMPASS,-60,-11,62
153,QUAT,449476662,-959147244,108430496,138452069
